Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Tuvalu,TUV,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,35.98685549,32.1335057,33.95684938,31.14973636,32.37649169,..,..,..,..,..
Tuvalu,TUV,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,61.03190084,62.02601912,65.51224558,46.60641572,38.28187164,..,..,..,..,..
Uganda,UGA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,27.61229873,34.08000473,35.22411514,34.54249043,42.41595521,45.22841211,39.7195419,31.48957621,30.92146102,24.5451324
Uganda,UGA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,16.98078032,19.95966909,31.59966382,25.73842699,38.64814256,46.77271837,41.1485829,35.74312067,30.35992466,4.601733319
Ukraine,UKR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,30.54328917,32.96229607,34.703089,37.24478247,38.30982178,45.73367374,46.88956759,47.51767352,48.69061904,16.12985037
Ukraine,UKR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.17474048,29.21648836,31.08421131,29.94036603,31.9684844,29.77673516,29.6061327,28.42210887,25.98113782,10.55363322
United Arab Emirates,ARE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.37573147,42.85719136,40.56694587,41.444073,42.8141532,43.66082007,45.14873707,46.42908269,47.97551226,10.99537413
United Kingdom,GBR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.37822817,42.96700353,41.92448408,42.29147547,42.96878401,42.16452775,40.81817793,40.59999294,43.24745896,12.29800389
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,49.07288759,47.50655702,48.31738053,48.29242181,46.31078093,45.09063628,45.27476281,46.22826968,46.25862686,21.88107258
United States,USA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,42.14910432,41.79706873,43.98275213,43.02363654,42.80509149,42.64286814,42.12170611,41.85155143,41.98072012,15.47787339
Uruguay,URY,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,19.62137975,20.49454274,17.52286708,35.88931867,37.01092215,37.86371724,40.04913937,36.20958071,32.25529234,4.291775901
Uruguay,URY,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.69166764,24.87999702,24.85885083,40.66387077,43.68000742,39.0362104,39.77714752,44.41202259,40.06010326,8.10072229
Uzbekistan,UZB,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,7.038161611,5.047865223,3.55788884
Uzbekistan,UZB,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,1.440830845,4.385400608,4.466811861
Vanuatu,VUT,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,6.226728445,6.35662059,5.146878298,4.469289774,5.894646572,7.081845859,5.817701793,..,..,..
Vanuatu,VUT,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,11.53470153,16.09554918,16.00276486,14.8657853,13.13315962,17.83588668,20.24232234,..,..,..
"Venezuela, RB",VEN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,19.16977612,23.59307359,26.88284519,27.91666667,24.63898917,26.71361502,19.63302752,16.0311284,..,..
"Venezuela, RB",VEN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,43.87174108,47.82366071,47.43635287,43.68952028,42.46305419,49.99412732,50.88239549,48.81756757,..,..
Vietnam,VNM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,38.85032605,22.12449456,16.47453431,34.85363335,42.03293074,45.83832404,44.22457307,49.94149473,58.13722674,36.25788119
West Bank and Gaza,PSE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.09306929,37.3200544,18.57951815,21.33024603,19.46127135,29.42044851,33.11826016,29.99867797,25.45856004,11.24308643
"Yemen, Rep.",YEM,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,23.67157568,16.60913305,22.63286553,31.23604089,32.10232491,24.75554809,56.46203192,60.14978808,..,..
"Yemen, Rep.",YEM,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,37.20718213,33.28438702,32.84052227,26.15120515,26.9085479,30.89054972,22.41971876,30.26542479,..,..
Zambia,ZMB,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,4.180215004,4.747587458,7.558245526,7.844402063,8.792599929,8.079449897,8.549899478,8.51732797,9.048583269,3.739193276
Zambia,ZMB,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.82171168,31.22188276,19.90657594,14.95914931,29.34061225,22.62960811,15.31984656,16.68923678,16.29053013,9.806563402
Zimbabwe,ZWE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,33.55360111,29.90846195,26.34587486,27.703396,27.91615017,28.45526006,31.67198449,32.29631746,24.79119908,..
Zimbabwe,ZWE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,38.52363184,37.75793958,31.16783163,31.51200136,32.08911116,31.67977129,38.94505272,44.66695984,34.54521919,..
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 10/02/2019,,,,,,,,,,,,,
